timestamp_id,timestamp_hhmmss_jst,ms,u_mobile,v_mobile,w_mobile,pitch,roll,wind_speed_mobile
2024-04-26 15:30:37.600,15:30:02,600,2.4725,-0.4375,0.755,25.215,-2.75,2.5109087000526324
2024-04-26 15:30:37.700,15:30:02,700,2.43,-0.6525,0.6875,25.5275,-2.8,2.516079539680731
2024-04-26 15:30:37.800,15:30:02,800,2.2775,-0.8425,0.2775,25.5975,-2.825,2.428335335162753
2024-04-26 15:30:37.900,15:30:02,900,2.5375,-0.795,0.415,25.6475,-2.775,2.659122270599831
2024-04-26 15:30:38.000,15:30:03,0,2.495,-1.1025,0.0,25.6,-2.85,2.727733720508657
2024-04-26 15:30:38.100,15:30:03,100,2.4475,-1.0075,0.0025,25.625,-2.8,2.646755088783244
2024-04-26 15:30:38.200,15:30:03,200,2.1725,-0.71,0.0,25.5775,-2.775,2.2855756933429268
2024-04-26 15:30:38.300,15:30:03,300,2.31,-0.82,0.0775,25.6025,-2.8,2.4512241839538054
2024-04-26 15:30:38.400,15:30:03,400,2.2825,-0.8275,0.0,25.5975,-2.825,2.4278720106298852
2024-04-26 15:30:38.500,15:30:03,500,2.455,-1.045,0.0,25.5825,-2.85,2.6681547931107743
2024-04-26 15:30:38.600,15:30:03,600,2.4725,-1.09,0.0,25.57,-2.75,2.7021021908876803
2024-04-26 15:30:38.700,15:30:03,700,2.6175,-1.1025,0.0,25.5975,-2.825,2.8402134602878006
2024-04-26 15:30:38.800,15:30:03,800,2.6,-1.045,0.0,25.385,-2.825,2.8021464986684763
2024-04-26 15:30:38.900,15:30:03,900,2.1925,-1.46,0.5725,25.1375,-2.725,2.6341329218549316
2024-04-26 15:30:39.000,15:30:04,0,2.2425,-1.7875,0.685,25.0925,-2.925,2.8677451943992516
2024-04-26 15:30:39.100,15:30:04,100,2.185,-1.965,0.505,25.2975,-2.75,2.9386136186984504
2024-04-26 15:30:39.200,15:30:04,200,2.405,-1.8675,0.195,25.1675,-2.85,3.044927133775125
2024-04-26 15:30:39.300,15:30:04,300,2.3175,-1.7,0.78,25.095,-2.725,2.874161834344058
2024-04-26 15:30:39.400,15:30:04,400,2.6425,-1.4825,0.925,25.2175,-2.875,3.029952557384356
2024-04-26 15:30:39.500,15:30:04,500,2.92,-1.3425,0.635,25.4,-2.775,3.2138304637923887
2024-04-26 15:30:39.600,15:30:04,600,3.08,-1.5125,0.585,25.4775,-2.8,3.431334470727096
2024-04-26 15:30:39.700,15:30:04,700,3.1425,-1.47,0.8625,25.43,-2.775,3.4693236012225785
2024-04-26 15:30:39.800,15:30:04,800,3.2075,-1.3075,0.675,25.55,-2.775,3.463756992053571
2024-04-26 15:30:39.900,15:30:04,900,2.9775,-1.14,0.8375,25.5525,-2.85,3.188276376037686
2024-04-26 15:30:40.000,15:30:05,0,2.8625,-1.2,0.67,25.465,-2.775,3.1038534517596026
2024-04-26 15:30:40.100,15:30:05,100,2.685,-1.23,0.61,25.57,-2.825,2.953324398030125
2024-04-26 15:30:40.200,15:30:05,200,2.69,-1.305,0.61,25.5525,-2.825,2.9898369520761494
2024-04-26 15:30:40.300,15:30:05,300,2.7,-1.4225,0.1825,25.5275,-2.775,3.0518037699039566
2024-04-26 15:30:40.400,15:30:05,400,2.8575,-1.525,0.32,25.5575,-2.825,3.2389707084195742
2024-04-26 15:30:40.500,15:30:05,500,2.9925,-1.6725,0.26,25.61,-2.85,3.428164596398487
2024-04-26 15:30:40.600,15:30:05,600,2.7675,-1.84,0.61,25.55,-2.7,3.3233501545879878
2024-04-26 15:30:40.700,15:30:05,700,2.595,-1.795,0.605,25.5,-2.875,3.155320902856
2024-04-26 15:30:40.800,15:30:05,800,2.37,-1.9125,0.7475,25.58,-2.725,3.045415612030647
2024-04-26 15:30:40.900,15:30:05,900,2.62,-1.6175,0.73,25.4,-2.75,3.0790755512003924
2024-04-26 15:30:41.000,15:30:06,0,3.0025,-1.5225,0.8225,25.37,-2.8,3.366453994932947
2024-04-26 15:30:41.100,15:30:06,100,2.85,-1.6325,0.48,25.515,-2.65,3.284441543093742
2024-04-26 15:30:41.200,15:30:06,200,2.5625,-1.76,0.105,25.5475,-3.0,3.1086984816800745
2024-04-26 15:30:41.300,15:30:06,300,2.395,-1.6725,0.3375,25.5725,-2.675,2.9211780585921154
2024-04-26 15:30:41.400,15:30:06,400,2.495,-1.565,0.4475,25.5775,-2.85,2.945207972283112
2024-04-26 15:30:41.500,15:30:06,500,2.735,-1.445,0.5725,25.5675,-2.875,3.0932587993894076
2024-04-26 15:30:41.600,15:30:06,600,2.76,-1.46,0.0975,25.5975,-2.65,3.122370894048303
2024-04-26 15:30:41.700,15:30:06,700,3.2,-1.4875,0.5775,25.4225,-2.95,3.5288321368407427
2024-04-26 15:30:41.800,15:30:06,800,3.6825,-1.9425,0.975,25.415,-2.7,4.163425572770576
2024-04-26 15:30:41.900,15:30:06,900,3.43,-1.935,0.875,25.55,-2.9,3.9381626426545666
2024-04-26 15:30:42.000,15:30:07,0,3.2075,-1.5475,0.8125,25.5025,-2.775,3.561293655401082
2024-04-26 15:30:42.100,15:30:07,100,3.835,-1.19,0.7375,25.5925,-2.65,4.015386033745696
2024-04-26 15:30:42.200,15:30:07,200,3.6525,-1.11,0.4575,25.6125,-2.975,3.81744106044874
2024-04-26 15:30:42.300,15:30:07,300,3.5825,-1.1775,0.63,25.54,-2.675,3.7710492571696808
2024-04-26 15:30:42.400,15:30:07,400,3.5025,-1.4,0.345,25.5675,-3.025,3.7719366709954185
2024-04-26 15:30:42.500,15:30:07,500,3.06,-1.61,0.0,25.575,-2.625,3.457701548717009
2024-04-26 15:30:42.600,15:30:07,600,2.84,-1.37,0.0925,25.5775,-2.8,3.1531730050855122
2024-04-26 15:30:42.700,15:30:07,700,2.7875,-1.3975,0.6175,25.6275,-2.9,3.118198598550131
2024-04-26 15:30:42.800,15:30:07,800,2.8825,-1.5975,0.7175,25.5925,-2.725,3.2955746843304885
2024-04-26 15:30:42.900,15:30:07,900,2.99,-1.73,0.715,25.6175,-2.775,3.454417461743731
2024-04-26 15:30:43.000,15:30:08,0,3.075,-1.5625,0.6675,25.51,-2.875,3.4492073364760203
2024-04-26 15:30:43.100,15:30:08,100,3.405,-1.5375,0.6925,25.595,-2.8,3.736031484075047
2024-04-26 15:30:43.200,15:30:08,200,3.4425,-1.3175,0.58,25.595,-2.8,3.6860022381979096
2024-04-26 15:30:43.300,15:30:08,300,3.4675,-1.3425,0.565,25.535,-2.85,3.7183144702943025
2024-04-26 15:30:43.400,15:30:08,400,3.22,-1.2225,0.4225,25.58,-2.8,3.4442569953474726
2024-04-26 15:30:43.500,15:30:08,500,3.26,-1.2525,0.2725,25.55,-2.8,3.492328199067207
2024-04-26 15:30:43.600,15:30:08,600,3.5225,-1.3,0.5625,25.53,-2.8,3.754731182122097
2024-04-26 15:30:43.700,15:30:08,700,3.465,-1.255,0.6225,25.5625,-2.85,3.685274752308164
2024-04-26 15:30:43.800,15:30:08,800,3.405,-1.265,0.53,25.53,-2.75,3.6323890210163334
2024-04-26 15:30:43.900,15:30:08,900,3.3275,-1.1775,0.6225,25.4925,-2.85,3.529697224975536
2024-04-26 15:30:44.000,15:30:09,0,3.3225,-1.1925,0.28,25.505,-2.775,3.530023016922127
2024-04-26 15:30:44.100,15:30:09,100,3.4275,-1.4675,0.2675,25.5425,-2.85,3.7284463922658193
2024-04-26 15:30:44.200,15:30:09,200,3.4075,-1.6225,0.2275,25.5475,-2.8,3.774064453609663
2024-04-26 15:30:44.300,15:30:09,300,3.2025,-1.695,0.2175,25.485,-2.8,3.6234005091902275
2024-04-26 15:30:44.400,15:30:09,400,2.9975,-1.5775,0.375,25.5,-2.9,3.3872573713847016
2024-04-26 15:30:44.500,15:30:09,500,2.9725,-1.4425,0.3975,25.4975,-2.775,3.3040221700224714
2024-04-26 15:30:44.600,15:30:09,600,3.03,-1.3825,0.2275,25.575,-2.825,3.3304963969354477
2024-04-26 15:30:44.700,15:30:09,700,3.08,-1.3575,0.53,25.4775,-2.75,3.365888627093891
2024-04-26 15:30:44.800,15:30:09,800,2.805,-1.3375,0.2425,25.425,-2.8,3.107560337306422
2024-04-26 15:30:44.900,15:30:09,900,2.855,-1.1375,0.555,25.54,-2.825,3.0732606869577466
2024-04-26 15:30:45.000,15:30:10,0,2.875,-1.3275,0.62,25.59,-2.825,3.16668300434382
2024-04-26 15:30:45.100,15:30:10,100,2.84,-1.4575,0.385,25.5575,-2.85,3.1921632555369093
2024-04-26 15:30:45.200,15:30:10,200,2.79,-1.6125,0.0975,25.6025,-2.725,3.2224612100070344
2024-04-26 15:30:45.300,15:30:10,300,2.775,-1.37,0.195,25.5525,-2.95,3.0947576641798626
2024-04-26 15:30:45.400,15:30:10,400,2.725,-1.5625,0.0925,25.6175,-2.8,3.141183097178514
2024-04-26 15:30:45.500,15:30:10,500,2.73,-1.455,0.105,25.63,-2.775,3.093529537599407
2024-04-26 15:30:45.600,15:30:10,600,2.8925,-1.4175,0.46,25.5975,-2.6,3.2211585648645116
2024-04-26 15:30:45.700,15:30:10,700,2.845,-1.4575,0.24,25.5,-2.975,3.196612464782054
2024-04-26 15:30:45.800,15:30:10,800,2.9475,-1.42,0.3625,25.5825,-2.975,3.271720686427862
2024-04-26 15:30:45.900,15:30:10,900,2.8375,-1.3075,0.2075,25.5,-2.525,3.1242539109361775
2024-04-26 15:30:46.000,15:30:11,0,3.1025,-1.17,0.355,25.5225,-2.85,3.315781393578292
2024-04-26 15:30:46.100,15:30:11,100,2.8225,-1.265,0.34,25.4625,-3.05,3.093013296124024
2024-04-26 15:30:46.200,15:30:11,200,3.15,-1.16,0.3625,25.5575,-2.675,3.3567990705432456
2024-04-26 15:30:46.300,15:30:11,300,3.3825,-1.1625,0.4325,25.5875,-2.675,3.576690159910416
2024-04-26 15:30:46.400,15:30:11,400,3.0125,-1.3275,0.1075,25.51,-3.0,3.292022554600743
2024-04-26 15:30:46.500,15:30:11,500,3.1125,-1.6725,0.0,25.5625,-2.8,3.5333995669892753
2024-04-26 15:30:46.600,15:30:11,600,3.04,-1.085,0.0,25.5525,-2.625,3.227820472083291
2024-04-26 15:30:46.700,15:30:11,700,2.9825,-1.15,0.0,25.6425,-2.925,3.196530345546558
2024-04-26 15:30:46.800,15:30:11,800,3.02,-1.11,0.0,25.61,-2.85,3.217530108639234
2024-04-26 15:30:46.900,15:30:11,900,2.87,-1.485,0.165,25.435,-2.725,3.2314277030439658
2024-04-26 15:30:47.000,15:30:12,0,2.5175,-1.9725,0.315,25.425,-2.825,3.198212391321127
2024-04-26 15:30:47.100,15:30:12,100,2.94,-1.69,0.23,25.53,-2.95,3.39112075868731
2024-04-26 15:30:47.200,15:30:12,200,2.9025,-1.48,0.0975,25.5025,-2.75,3.258052524131555
2024-04-26 15:30:47.300,15:30:12,300,2.3725,-1.7375,0.4425,25.415,-2.825,2.9406908201985464
2024-04-26 15:30:47.400,15:30:12,400,2.245,-1.6575,0.565,25.4575,-2.725,2.790579016978376
2024-04-26 15:30:47.500,15:30:12,500,2.3525,-1.595,0.2175,25.4925,-2.85,2.842231737561172
2024-04-26 15:30:47.600,15:30:12,600,2.285,-1.4925,0.555,25.3525,-2.775,2.7292455459338942
2024-04-26 15:30:47.700,15:30:12,700,2.3725,-1.8475,0.44,25.3225,-2.875,3.006993930821943
2024-04-26 15:30:47.800,15:30:12,800,2.795,-2.315,0.8975,25.5625,-2.75,3.629221679644273
2024-04-26 15:30:47.900,15:30:12,900,2.745,-2.2875,0.5525,25.67,-2.85,3.573189226727295
2024-04-26 15:30:48.000,15:30:13,0,2.5975,-2.2375,0.3125,25.59,-2.8,3.4283250283483917
2024-04-26 15:30:48.100,15:30:13,100,2.7425,-2.4275,0.33,25.635,-3.0,3.6625213309959035
2024-04-26 15:30:48.200,15:30:13,200,2.59,-2.4475,0.4175,25.64,-2.825,3.5634753050919263
2024-04-26 15:30:48.300,15:30:13,300,2.7225,-2.29,0.3375,25.6125,-2.55,3.557542164191452
2024-04-26 15:30:48.400,15:30:13,400,2.835,-2.455,0.28,25.65,-3.05,3.7502333260745258
2024-04-26 15:30:48.500,15:30:13,500,2.4575,-2.5,-0.01,25.68,-2.775,3.505610681464786
2024-04-26 15:30:48.600,15:30:13,600,2.43,-2.6225,0.2925,25.6175,-2.725,3.575249117194493
2024-04-26 15:30:48.700,15:30:13,700,1.9875,-2.1125,0.675,25.625,-2.875,2.9004848732582627
2024-04-26 15:30:48.800,15:30:13,800,2.29,-2.09,0.905,25.61,-3.0,3.1003548184038547
2024-04-26 15:30:48.900,15:30:13,900,2.605,-2.065,0.9275,25.6425,-2.6,3.3241916310585946
2024-04-26 15:30:49.000,15:30:14,0,2.5975,-2.185,0.8825,25.625,-2.925,3.3942939251043067
2024-04-26 15:30:49.100,15:30:14,100,2.53,-2.06,0.76,25.675,-2.7,3.2625909948996057
2024-04-26 15:30:49.200,15:30:14,200,2.805,-1.9725,0.8575,25.5775,-3.05,3.429107937933713
2024-04-26 15:30:49.300,15:30:14,300,2.85,-2.01,0.6475,25.485,-2.6,3.4874919354745466
2024-04-26 15:30:49.400,15:30:14,400,2.63,-1.885,0.6475,25.4825,-2.8,3.2357572529471366
2024-04-26 15:30:49.500,15:30:14,500,2.655,-1.84,0.525,25.5925,-2.85,3.230267016826937
2024-04-26 15:30:49.600,15:30:14,600,2.665,-1.7875,0.29,25.5575,-2.75,3.2089532950792536
2024-04-26 15:30:49.700,15:30:14,700,2.7225,-1.72,0.505,25.5325,-2.975,3.2203115144345897
2024-04-26 15:30:49.800,15:30:14,800,2.7025,-1.815,0.6725,25.5475,-2.475,3.255415680062993
2024-04-26 15:30:49.900,15:30:14,900,2.645,-1.755,0.4875,25.54,-3.075,3.1742794457955337
2024-04-26 15:30:50.000,15:30:15,0,2.4925,-1.76,0.7175,25.5525,-2.65,3.0512548648056264
2024-04-26 15:30:50.100,15:30:15,100,2.495,-1.8225,0.6875,25.5875,-2.9,3.089746146530488
2024-04-26 15:30:50.200,15:30:15,200,2.735,-1.745,0.105,25.38,-2.65,3.244264169268588
2024-04-26 15:30:50.300,15:30:15,300,2.64,-1.815,0.3425,25.5575,-3.05,3.203720493426354
2024-04-26 15:30:50.400,15:30:15,400,2.7025,-1.7875,0.1475,25.625,-2.775,3.240163961900694
2024-04-26 15:30:50.500,15:30:15,500,2.42,-1.73,0.6675,25.69,-2.725,2.974777302589221
2024-04-26 15:30:50.600,15:30:15,600,2.395,-1.6825,0.6225,25.6375,-2.825,2.9269149714332325
2024-04-26 15:30:50.700,15:30:15,700,2.3075,-1.5825,0.515,25.57,-2.775,2.798010453876111
2024-04-26 15:30:50.800,15:30:15,800,2.23,-1.55,0.5,25.6175,-2.875,2.7157687677709235
2024-04-26 15:30:50.900,15:30:15,900,2.275,-1.5875,0.485,25.535,-2.7,2.7741271149678774
2024-04-26 15:30:51.000,15:30:16,0,2.2775,-1.4725,0.5275,25.57,-2.9,2.7120587198657775
2024-04-26 15:30:51.100,15:30:16,100,2.3575,-1.3475,0.5075,25.5725,-2.75,2.71543044469933
2024-04-26 15:30:51.200,15:30:16,200,2.2975,-1.4525,0.55,25.6125,-2.8,2.7181358501737916
2024-04-26 15:30:51.300,15:30:16,300,2.23,-1.315,0.655,25.64,-2.775,2.588846268127947
2024-04-26 15:30:51.400,15:30:16,400,2.3725,-1.5025,0.795,25.545,-2.825,2.808249009614354
2024-04-26 15:30:51.500,15:30:16,500,2.235,-1.265,0.7325,25.5175,-2.8,2.5681608205094943
2024-04-26 15:30:51.600,15:30:16,600,1.9125,-1.49,0.7525,25.56,-2.8,2.424408432999688
2024-04-26 15:30:51.700,15:30:16,700,2.1125,-1.5475,0.7175,25.485,-2.9,2.6186661681092533
2024-04-26 15:30:51.800,15:30:16,800,2.1275,-1.5425,0.55,25.5125,-2.725,2.627843697787218
2024-04-26 15:30:51.900,15:30:16,900,2.0625,-1.365,0.1075,25.495,-2.775,2.473283495679377
2024-04-26 15:30:52.000,15:30:17,0,2.1975,-1.4175,0.1925,25.45,-2.875,2.6150167303480103
2024-04-26 15:30:52.100,15:30:17,100,2.3375,-1.24,0.0,25.5075,-2.85,2.6460359502470863
2024-04-26 15:30:52.200,15:30:17,200,2.47,-1.0275,0.16,25.495,-2.775,2.6751927500649373
2024-04-26 15:30:52.300,15:30:17,300,2.525,-1.1525,0.375,25.5025,-2.825,2.775586649701284
2024-04-26 15:30:52.400,15:30:17,400,2.29,-1.28,0.3675,25.4375,-2.75,2.623451924468981
2024-04-26 15:30:52.500,15:30:17,500,2.005,-1.4175,0.4475,25.465,-2.85,2.455469659759615
2024-04-26 15:30:52.600,15:30:17,600,1.855,-1.3075,0.505,25.505,-2.75,2.269489204644957
2024-04-26 15:30:52.700,15:30:17,700,1.9275,-1.23,0.4775,25.44,-2.85,2.2865161818801982
2024-04-26 15:30:52.800,15:30:17,800,1.74,-1.175,0.285,25.4525,-2.775,2.099577338418378
2024-04-26 15:30:52.900,15:30:17,900,2.44,-0.8725,0.34,25.5525,-2.85,2.5913039671177134
2024-04-26 15:30:53.000,15:30:18,0,2.9325,-0.8225,0.605,25.66,-2.75,3.0456628999283555
2024-04-26 15:30:53.100,15:30:18,100,2.3,-1.025,0.585,25.62,-2.825,2.518059768949101
2024-04-26 15:30:53.200,15:30:18,200,1.845,-1.2775,0.6025,25.605,-2.75,2.2441103471086263
2024-04-26 15:30:53.300,15:30:18,300,2.065,-1.245,0.4475,25.5675,-2.85,2.411275596027961
2024-04-26 15:30:53.400,15:30:18,400,2.08,-1.2425,0.295,25.53,-2.825,2.42285085178597
2024-04-26 15:30:53.500,15:30:18,500,1.845,-0.955,0.0675,25.5575,-2.85,2.077510529455868
2024-04-26 15:30:53.600,15:30:18,600,1.865,-1.2175,0.2725,25.56,-2.775,2.227225011084421
2024-04-26 15:30:53.700,15:30:18,700,1.9625,-1.135,0.12,25.52,-2.85,2.2670754839660723
2024-04-26 15:30:53.800,15:30:18,800,2.19,-1.32,0.18,25.5075,-2.8,2.5570490804832042
2024-04-26 15:30:53.900,15:30:18,900,2.1475,-1.195,0.0675,25.505,-2.8,2.4575966410296055
2024-04-26 15:30:54.000,15:30:19,0,2.035,-0.825,0.0175,25.5475,-2.875,2.1958711255444845
2024-04-26 15:30:54.100,15:30:19,100,1.7775,-0.7325,-0.0575,25.505,-2.75,1.9225146293331554
2024-04-26 15:30:54.200,15:30:19,200,2.02,-0.5725,-0.0875,25.4975,-2.85,2.0995609660117043
2024-04-26 15:30:54.300,15:30:19,300,2.0775,-0.5525,0.0,25.6125,-2.775,2.1497121900384712
2024-04-26 15:30:54.400,15:30:19,400,2.045,-0.5725,0.0675,25.615,-2.8,2.1236245548589796
2024-04-26 15:30:54.500,15:30:19,500,2.1575,-0.6425,0.2,25.6125,-2.85,2.2511358244228625
2024-04-26 15:30:54.600,15:30:19,600,2.2925,-0.745,0.21,25.57,-2.8,2.4105147271900247
2024-04-26 15:30:54.700,15:30:19,700,2.2425,-0.9775,0.3875,25.62,-2.825,2.4462854494110045
2024-04-26 15:30:54.800,15:30:19,800,2.39,-0.82,0.1825,25.5025,-2.775,2.5267568145747625
2024-04-26 15:30:54.900,15:30:19,900,2.165,-0.95,0.26,25.5775,-2.825,2.364259926488625
2024-04-26 15:30:55.000,15:30:20,0,2.0775,-0.8575,0.055,25.565,-2.75,2.2475125138695002
2024-04-26 15:30:55.100,15:30:20,100,1.885,-1.1875,0.1775,25.575,-2.875,2.2278647288379068
2024-04-26 15:30:55.200,15:30:20,200,2.135,-1.0025,0.4725,25.515,-2.75,2.358650302609524
2024-04-26 15:30:55.300,15:30:20,300,2.0075,-0.975,0.54,25.5525,-2.825,2.2317439929346734
2024-04-26 15:30:55.400,15:30:20,400,2.1175,-1.1875,0.4825,25.4625,-2.8,2.4277484424874007
2024-04-26 15:30:55.500,15:30:20,500,2.2925,-1.285,0.545,25.4375,-2.75,2.6280755792023944
2024-04-26 15:30:55.600,15:30:20,600,2.18,-1.225,0.5625,25.4675,-2.925,2.5006049268127106
2024-04-26 15:30:55.700,15:30:20,700,2.025,-1.345,0.37,25.47,-2.75,2.430977169781732
2024-04-26 15:30:55.800,15:30:20,800,2.055,-1.3225,0.3925,25.45,-2.825,2.4437739768644726
2024-04-26 15:30:55.900,15:30:20,900,2.0675,-1.07,0.625,25.39,-2.75,2.3279725621235317
2024-04-26 15:30:56.000,15:30:21,0,2.1725,-1.0325,0.65,25.42,-2.825,2.405371592914492
2024-04-26 15:30:56.100,15:30:21,100,2.11,-0.985,0.4875,25.3525,-2.85,2.3285886283326214
2024-04-26 15:30:56.200,15:30:21,200,2.2775,-0.935,0.41,25.4375,-2.725,2.46195679287838
2024-04-26 15:30:56.300,15:30:21,300,2.23,-0.9725,0.33,25.5675,-2.85,2.432828857523685
2024-04-26 15:30:56.400,15:30:21,400,2.195,-1.0275,0.0,25.39,-2.825,2.423588506739541
2024-04-26 15:30:56.500,15:30:21,500,2.45,-0.585,0.0,25.3,-2.775,2.518873756264891
2024-04-26 15:30:56.600,15:30:21,600,2.595,-0.625,0.0025,25.3125,-2.725,2.669204001195862
2024-04-26 15:30:56.700,15:30:21,700,2.5275,-0.695,-0.165,25.2325,-2.95,2.6213128867039126
2024-04-26 15:30:56.800,15:30:21,800,2.5275,-0.73,-0.02,25.265,-2.75,2.630809048562818
2024-04-26 15:30:56.900,15:30:21,900,2.34,-1.185,-0.02,25.2025,-2.775,2.6229420504464067
2024-04-26 15:30:57.000,15:30:22,0,2.205,-1.465,0.0075,25.2975,-2.85,2.6473099554075645
2024-04-26 15:30:57.100,15:30:22,100,1.575,-1.6775,0.005,25.285,-2.825,2.301006573219642
2024-04-26 15:30:57.200,15:30:22,200,1.4575,-1.665,0.02,25.27,-2.75,2.212810712645797
2024-04-26 15:30:57.300,15:30:22,300,1.595,-1.495,0.1175,25.23,-2.85,2.186103840168623
2024-04-26 15:30:57.400,15:30:22,400,1.565,-1.5075,0.17,25.2525,-2.8,2.172966002955407
2024-04-26 15:30:57.500,15:30:22,500,1.53,-1.32,0.185,25.3025,-2.725,2.0207176942858696
2024-04-26 15:30:57.600,15:30:22,600,1.6375,-1.4075,0.4575,25.335,-2.9,2.1592736047106214
2024-04-26 15:30:57.700,15:30:22,700,1.805,-1.205,0.445,25.3425,-2.85,2.1702649607824385
2024-04-26 15:30:57.800,15:30:22,800,1.745,-0.8775,0.3475,25.4375,-2.675,1.953210498128658
2024-04-26 15:30:57.900,15:30:22,900,1.49,-0.8775,0.3525,25.3925,-2.825,1.7291923692868876
2024-04-26 15:30:58.000,15:30:23,0,1.2725,-1.025,0.345,25.38,-2.95,1.6339771265228897
2024-04-26 15:30:58.100,15:30:23,100,1.7475,-1.3325,0.5825,25.3975,-2.75,2.197569680351456
2024-04-26 15:30:58.200,15:30:23,200,2.17,-0.8475,0.5025,25.43,-2.8,2.329625774668541
2024-04-26 15:30:58.300,15:30:23,300,1.94,-1.125,0.3875,25.5475,-2.8,2.2425933648345615
2024-04-26 15:30:58.400,15:30:23,400,2.1025,-1.125,0.3975,25.555,-2.875,2.3845610183008525
2024-04-26 15:30:58.500,15:30:23,500,2.0925,-1.1,0.2775,25.555,-2.725,2.3640127431974642
2024-04-26 15:30:58.600,15:30:23,600,2.285,-1.005,0.315,25.6175,-2.925,2.496247183273323
2024-04-26 15:30:58.700,15:30:23,700,2.0875,-1.0825,0.0,25.58,-2.775,2.3514809163588803
2024-04-26 15:30:58.800,15:30:23,800,2.2025,-1.085,0.0,25.565,-2.775,2.455245659806774
2024-04-26 15:30:58.900,15:30:23,900,2.02,-1.2125,0.1675,25.5925,-2.85,2.355961852407632
2024-04-26 15:30:59.000,15:30:24,0,2.065,-1.19,0.085,25.6025,-2.85,2.3833432400726506
2024-04-26 15:30:59.100,15:30:24,100,2.0925,-1.3225,0.0775,25.6225,-2.85,2.4753913831957965
2024-04-26 15:30:59.200,15:30:24,200,2.0025,-1.3625,0.1775,25.5625,-2.75,2.4220678149052723
2024-04-26 15:30:59.300,15:30:24,300,1.985,-1.2125,0.3875,25.6225,-2.825,2.3260226245675257
2024-04-26 15:30:59.400,15:30:24,400,1.81,-1.135,0.4325,25.515,-2.8,2.136428093805172
2024-04-26 15:30:59.500,15:30:24,500,1.7225,-1.12,0.285,25.5175,-2.825,2.0546061058022778
2024-04-26 15:30:59.600,15:30:24,600,1.6575,-1.145,0.2625,25.53,-2.8,2.014530032042213
2024-04-26 15:30:59.700,15:30:24,700,1.6725,-1.055,0.37,25.5875,-2.8,1.9774431091690097
2024-04-26 15:30:59.800,15:30:24,800,1.615,-0.995,0.3975,25.58,-2.825,1.8969053745508762
2024-04-26 15:30:59.900,15:30:24,900,1.5125,-0.97,0.4375,25.4575,-2.8,1.796818368672805
2024-04-26 15:31:00.000,15:30:25,0,1.635,-0.8575,0.39,25.5225,-2.775,1.8462208020710849
2024-04-26 15:31:00.100,15:30:25,100,1.6525,-0.97,0.49,25.5525,-2.925,1.9161566350379606
2024-04-26 15:31:00.200,15:30:25,200,1.4675,-0.92,0.3225,25.57,-2.7,1.7320381779856933
2024-04-26 15:31:00.300,15:30:25,300,1.3675,-0.94,0.375,25.64,-2.775,1.659414429851687
2024-04-26 15:31:00.400,15:30:25,400,1.56,-0.8725,0.315,25.5175,-2.85,1.7874160819462268
2024-04-26 15:31:00.500,15:30:25,500,1.725,-0.9875,0.1975,25.5775,-2.825,1.9876572264854926
2024-04-26 15:31:00.600,15:30:25,600,1.685,-1.05,0.36,25.5075,-2.775,1.9853777978007108
2024-04-26 15:31:00.700,15:30:25,700,1.755,-1.075,0.0,25.5625,-2.85,2.05806948376385
2024-04-26 15:31:00.800,15:30:25,800,1.93,-0.8125,0.1,25.575,-2.925,2.094052590075044
