20240426 11:58:48,9109,-01.08  03.41  00.00  24.73 -000.1 -002.5
20240426 11:58:48,9134,-01.31  03.43  00.00  24.68 -000.1 -001.9
20240426 11:58:48,9159,-01.29  03.34  00.00  24.63  000.3 -001.4
20240426 11:58:48,9184,-01.43  03.86  00.51  24.66  000.8 -003.3
20240426 11:58:48,9209,-01.50  03.48  00.00  24.71  000.4 -001.5
20240426 11:58:48,9234,-01.42  03.46  00.00  24.60  000.3 -002.2
20240426 11:58:48,9259,-01.43  03.43  00.00  24.63 -000.2 -003.0
20240426 11:58:48,9284,-01.27  03.45  00.00  24.64  000.2 -001.6
20240426 11:58:48,9309,-01.41  03.42  00.00  24.59 -000.1 -002.1
20240426 11:58:48,9334,-01.29  03.50  00.00  24.53  000.6 -002.9
20240426 11:58:48,9359,-01.19  03.29  00.00  24.60  001.2 -001.0
20240426 11:58:48,9384,-00.94  03.49  00.00  24.54  001.0 -000.9
20240426 11:58:48,9409,-01.09  03.60  00.00  24.59 -000.0 -002.7
20240426 11:58:48,9434,-01.28  03.54  00.00  24.72  000.5 -000.9
20240426 11:58:48,9459,-00.90  03.63  00.00  24.74  000.1 -002.6
20240426 11:58:48,9484,-01.04  03.62  00.00  24.65 -000.8 -003.6
20240426 11:58:48,9509,-01.10  03.45  00.00  24.66  000.7 -001.4
20240426 11:58:48,9534,-01.12  03.27  00.00  24.73  000.2 -003.6
20240426 11:58:48,9559,-01.19  03.28  00.00  24.66  000.1 -003.4
20240426 11:58:48,9584,-01.04  03.68  00.44  24.56  000.5 -000.5
20240426 11:58:48,9609,-01.04  03.55  00.43  24.69 -000.1 -003.2
20240426 11:58:48,9634,-01.13  03.23  00.00  24.71  000.2 -001.7
20240426 11:58:48,9659,-01.10  03.04  00.00  24.61  001.0 -000.3
20240426 11:58:48,9684,-00.83  03.56  00.44  24.56  000.5 -001.9
20240426 11:58:48,9709,-00.97  02.96  00.00  24.73  000.5 -001.9
20240426 11:58:48,9734,-01.01  03.11  00.00  24.66  000.4 -001.4
20240426 11:58:48,9759,-00.92  03.33  00.44  24.55 -000.5 -003.1
20240426 11:58:48,9784,-00.90  03.40  00.43  24.70 -000.2 -002.9
