20240426 13:00:01,26878888,-00.77  01.43  00.35  25.29 -000.1  000.8
20240426 13:00:01,26879199,-00.80  01.54  00.37  25.32 -000.1  000.7
20240426 13:00:01,26879388,-00.64  01.28  00.26  25.27 -000.1  001.0
20240426 13:00:01,26879633,-00.69  01.02  00.24  25.27 -000.0  001.0
20240426 13:00:01,26879888,-00.70  01.17  00.28  25.29 -000.0  000.9
20240426 13:00:01,26880133,-00.63  01.23  00.23  25.27 -000.2  001.0
20240426 13:00:01,26880388,-00.48  01.28  00.22  25.28 -000.2  000.8
20240426 13:00:01,26880633,-00.54  01.38  00.23  25.29 -000.0  000.7
20240426 13:00:01,26880888,-00.44  01.43  00.18  25.26 -000.1  000.9
20240426 13:00:01,26881133,-00.62  01.19  00.00  25.32 -000.1  000.9
20240426 13:00:01,26881388,-00.53  01.06  00.00  25.32 -000.0  000.8
20240426 13:00:01,26881633,-00.53  01.03  00.00  25.30 -000.2  000.9
20240426 13:00:01,26881888,-00.47  01.03  00.00  25.25 -000.1  000.8
20240426 13:00:01,26882133,-00.64  00.96  00.00  25.28 -000.1  000.8
20240426 13:00:01,26882388,-00.60  00.89  00.00  25.31 -000.1  001.0
20240426 13:00:01,26882633,-00.34  01.06  00.00  25.31 -000.1  001.0
20240426 13:00:01,26882888,-00.56  00.96  00.00  25.34 -000.1  000.8
20240426 13:00:01,26883133,-00.58  00.98  00.00  25.36 -000.0  001.1
20240426 13:00:01,26883388,-00.48  01.07  00.00  25.37 -000.1  001.0
20240426 13:00:01,26883633,-00.36  01.03  00.00  25.32 -000.3  000.5
20240426 13:00:01,26883888,-00.50  01.04  00.00  25.32  000.2  001.1
20240426 13:00:01,26884133,-00.64  00.93  00.00  25.30 -000.0  000.7
20240426 13:00:01,26884388,-00.70  00.96  00.16  25.32 -000.4  000.7
20240426 13:00:01,26884633,-00.55  01.06  00.00  25.34 -000.2  001.1
20240426 13:00:01,26884888,-00.37  01.14  00.00  25.29 -000.2  000.7
20240426 13:00:01,26885133,-00.25  01.12  00.00  25.31 -000.4  000.8
20240426 13:00:01,26885388,-00.27  01.06  00.00  25.33  000.0  001.0
20240426 13:00:01,26885633,-00.31  01.08  00.00  25.33  000.2  000.8
20240426 13:00:01,26885888,-00.33  01.07  00.00  25.32 -000.2  001.0
20240426 13:00:01,26886133,-00.35  01.08  00.00  25.36  000.2  000.8
20240426 13:00:01,26886388,-00.34  01.13  00.00  25.37 -000.2  000.7
20240426 13:00:01,26886633,-00.52  01.15  00.00  25.36 -000.4  001.1
20240426 13:00:01,26886888,-00.36  01.20  00.00  25.30  000.1  000.5
20240426 13:00:01,26887133,-00.37  01.16  00.00  25.32 -000.3  001.0
20240426 13:00:01,26887388,-00.18  01.26  00.00  25.35 -000.3  000.9
20240426 13:00:01,26887633,-00.17  01.28  00.00  25.36  000.3  000.9
20240426 13:00:01,26887888,-00.33  01.19  00.00  25.36 -000.7  000.5
20240426 13:00:01,26888133,-00.40  01.23  00.00  25.35 -000.1  001.1
20240426 13:00:01,26888388,-00.46  01.36  00.18  25.31  000.5  001.1
20240426 13:00:01,26888633,-00.29  01.47  00.17  25.34 -000.3  000.6
20240426 13:00:02,26888888,-00.37  01.43  00.00  25.43  000.2  001.0
20240426 13:00:02,26889133,-00.40  01.29  00.00  25.41  000.6  001.1
20240426 13:00:02,26889388,-00.57  01.21  00.00  25.38 -000.4  000.7
20240426 13:00:02,26889633,-00.42  01.35  00.24  25.35 -000.8  000.5
20240426 13:00:02,26889888,-00.56  01.42  00.36  25.41  000.6  001.3
20240426 13:00:02,26890133,-00.60  01.41  00.32  25.44 -000.7  000.4
20240426 13:00:02,26890388,-00.67  01.20  00.32  25.35 -000.8  000.7
20240426 13:00:02,26890633,-00.47  01.39  00.31  25.35  000.6  001.4
20240426 13:00:02,26890888,-00.49  01.37  00.26  25.39 -000.8  000.5
20240426 13:00:02,26891133,-00.44  01.29  00.23  25.34 -000.5  000.8
20240426 13:00:02,26891388,-00.36  01.39  00.26  25.34  000.6  001.2
20240426 13:00:02,26891633,-00.46  01.50  00.27  25.39  000.2  001.0
20240426 13:00:02,26891888,-00.64  01.22  00.29  25.34 -000.3  000.9
20240426 13:00:02,26892133,-00.57  01.45  00.28  25.33  000.7  001.3
20240426 13:00:02,26892388,-00.80  01.25  00.32  25.36 -000.1  000.8
20240426 13:00:02,26892633,-00.86  01.17  00.27  25.36 -000.9  000.5
20240426 13:00:02,26892888,-00.71  01.64  00.32  25.38  000.6  001.3
20240426 13:00:02,26893133,-00.69  01.43  00.31  25.34 -000.2  000.7
20240426 13:00:02,26893388,-00.66  01.52  00.34  25.33 -000.7  000.6
20240426 13:00:02,26893633,-00.68  01.42  00.35  25.36  000.1  001.1
20240426 13:00:02,26893888,-00.58  01.21  00.38  25.33 -000.4  000.5
20240426 13:00:02,26894133,-00.55  01.49  00.37  25.33 -000.7  000.6
20240426 13:00:02,26894388,-00.59  01.40  00.30  25.39  000.3  001.2
20240426 13:00:02,26894633,-00.76  01.26  00.37  25.31  000.4  001.0
20240426 13:00:02,26894888,-00.77  01.64  00.53  25.32 -000.4  000.8
20240426 13:00:02,26895133,-00.77  01.30  00.36  25.40  000.4  001.3
20240426 13:00:02,26895388,-00.78  01.30  00.38  25.37  000.1  000.8
20240426 13:00:02,26895633,-00.82  01.56  00.40  25.33 -000.7  000.6
20240426 13:00:02,26895899,-00.78  01.40  00.39  25.35  000.4  001.1
20240426 13:00:02,26896144,-00.96  01.28  00.37  25.32 -000.1  000.5
20240426 13:00:02,26896399,-00.95  01.32  00.26  25.26 -000.5  000.7
20240426 13:00:02,26896644,-00.83  01.30  00.44  25.29 -000.0  001.2
20240426 13:00:02,26896899,-00.77  01.46  00.44  25.26 -000.2  000.5
20240426 13:00:02,26897144,-00.64  01.78  00.31  25.28 -000.4  000.9
20240426 13:00:02,26897399,-00.59  01.79  00.31  25.24  000.1  001.1
20240426 13:00:02,26897644,-00.74  01.54  00.00  25.26 -000.3  000.6
20240426 13:00:02,26897899,-00.76  01.81  00.24  25.25 -000.3  001.1
20240426 13:00:02,26898144,-00.65  01.51  00.20  25.24  000.2  001.1
20240426 13:00:02,26898399,-00.57  01.55  00.00  25.19 -000.0  000.6
20240426 13:00:02,26898644,-00.43  01.55  00.00  25.25 -000.2  001.2
20240426 13:00:03,26898899,-00.42  01.61  00.00  25.17  000.1  000.9
20240426 13:00:03,26899144,-00.43  01.64  00.00  25.23 -000.2  000.5
20240426 13:00:03,26899399,-00.51  01.62 -00.04  25.16 -000.3  000.8
20240426 13:00:03,26899644,-00.32  01.54  00.00  25.07  000.1  000.8
20240426 13:00:03,26899899,-00.63  01.48 -00.04  25.21 -000.2  000.6
20240426 13:00:03,26900144,-00.37  01.53  00.00  25.19 -000.2  001.0
20240426 13:00:03,26900399,-00.52  01.39  00.00  25.15 -000.1  001.2
20240426 13:00:03,26900644,-00.83  01.31  00.00  25.21 -000.3  000.6
20240426 13:00:03,26900899,-00.76  01.32  00.00  25.22 -000.2  001.1
20240426 13:00:03,26901144,-00.93  01.20  00.23  25.26  000.0  001.0
20240426 13:00:03,26901399,-00.65  01.40  00.00  25.18 -000.1  000.6
20240426 13:00:03,26901644,-00.28  01.81  00.00  25.26 -000.1  001.2
20240426 13:00:03,26901899,-00.32  01.66  00.00  25.36 -000.1  000.9
20240426 13:00:03,26902144,-00.36  01.68  00.00  25.39 -000.2  000.6
20240426 13:00:03,26902399,-00.22  01.66  00.00  25.44 -000.2  001.0
20240426 13:00:03,26902644, 00.34  01.86  00.23  25.38 -000.0  000.7
20240426 13:00:03,26902899,-00.51  02.36  00.75  25.30 -000.1  000.6
20240426 13:00:03,26903144,-00.14  01.52  00.31  25.37 -000.1  001.0
20240426 13:00:03,26903399, 00.34  01.29  00.00  25.36 -000.1  001.0
20240426 13:00:03,26903644, 00.07  01.49  00.00  25.40 -000.2  000.7
20240426 13:00:03,26903899, 00.05  01.53  00.00  25.42 -000.1  001.1
20240426 13:00:03,26904144, 00.02  01.56 -00.05  25.32 -000.1  000.9
20240426 13:00:03,26904399,-00.19  01.52 -00.23  25.29 -000.1  000.6
20240426 13:00:03,26904644,-00.21  01.59 -00.46  25.44 -000.1  001.1
20240426 13:00:03,26904899,-00.17  01.56 -00.16  25.55 -000.2  000.8
20240426 13:00:03,26905144,-00.00  01.61 -00.50  25.31 -000.2  000.7
20240426 13:00:03,26905399,-00.17  01.59 -00.40  25.37 -000.1  001.0
20240426 13:00:03,26905644,-00.01  01.43 -00.05  25.33 -000.1  000.7
20240426 13:00:03,26905899, 00.03  01.28  00.00  25.36 -000.1  000.8
20240426 13:00:03,26906144,-00.56  00.94  00.42  25.37 -000.1  001.0
20240426 13:00:03,26906399,-00.30  01.65  00.58  25.26 -000.2  000.9
20240426 13:00:03,26906644,-00.25  01.96  00.60  25.15  000.0  000.9
20240426 13:00:03,26906899,-00.11  01.73  00.34  25.16 -000.1  001.1
20240426 13:00:03,26907144, 00.15  01.83  00.38  25.21 -000.2  000.8
20240426 13:00:03,26907399,-00.08  01.73  00.24  25.34 -000.1  000.7
20240426 13:00:03,26907644,-00.03  01.63  00.00  25.38 -000.2  001.0
20240426 13:00:03,26907899,-00.13  01.32  00.17  25.27 -000.3  000.7
20240426 13:00:03,26908144,-00.11  01.78  00.25  25.16 -000.1  000.8
20240426 13:00:03,26908399,-00.09  01.30  00.00  25.16 -000.1  001.0
20240426 13:00:03,26908644,-00.15  01.46  00.00  25.17 -000.2  000.7
20240426 13:00:04,26908899,-00.36  01.34  00.00  25.17  000.0  000.9
20240426 13:00:04,26909144,-00.20  01.67  00.31  25.23 -000.1  000.9
20240426 13:00:04,26909399,-00.11  01.40  00.00  25.26 -000.2  000.8
20240426 13:00:04,26909644,-00.16  01.29  00.00  25.27  000.0  001.0
20240426 13:00:04,26909899,-00.30  01.22  00.00  25.32 -000.3  000.9
20240426 13:00:04,26910144,-00.30  01.46  00.30  25.28 -000.3  000.8
20240426 13:00:04,26910399,-00.19  01.35  00.17  25.38 -000.0  000.8
20240426 13:00:04,26910644,-00.08  01.04  00.00  25.39 -000.2  000.8
