20240426 15:30:03,45580466,-00.79  02.29  00.00  25.55 -002.8 -001.1
20240426 15:30:03,45580711,-00.77  02.28  00.00  25.61 -002.6 -000.7
20240426 15:30:03,45580966,-00.84  02.33  00.00  25.66 -002.8 -000.0
20240426 15:30:03,45581211,-00.86  02.24  00.00  25.54 -002.7 -001.1
20240426 15:30:03,45581466,-00.78  02.10  00.00  25.63 -002.5 -000.5
20240426 15:30:03,45581711,-00.82  02.16  00.00  25.60 -002.9 -000.2
20240426 15:30:03,45581966,-00.85  02.63  00.00  25.62 -003.2 -000.7
20240426 15:30:03,45582211,-00.84  02.47  00.00  25.59 -002.6 -000.5
20240426 15:30:03,45582466,-01.35  02.35  00.00  25.55 -003.0 -000.4
20240426 15:30:03,45582711,-00.82  02.56  00.00  25.65 -003.1 -000.7
20240426 15:30:03,45582966,-01.17  02.44  00.00  25.54 -002.7 -000.8
20240426 15:30:03,45583211,-01.11  02.57  00.00  25.50 -003.0 -000.5
20240426 15:30:03,45583466,-01.13  02.41  00.00  25.64 -002.9 -000.8
20240426 15:30:03,45583711,-01.07  02.50  00.00  25.62 -002.5 -000.8
20240426 15:30:03,45583966,-01.05  02.41  00.00  25.52 -002.6 -000.5
20240426 15:30:03,45584211,-01.16  02.43  00.00  25.47 -003.0 -000.9
20240426 15:30:03,45584466,-00.97  02.64  00.00  25.70 -002.5 -000.9
20240426 15:30:03,45584711,-01.23  02.56  00.00  25.68 -002.7 -000.3
20240426 15:30:03,45584966,-01.05  02.84  00.00  25.54 -003.1 -000.4
20240426 15:30:03,45585211,-00.97  02.78  00.00  25.62 -002.4 -000.5
20240426 15:30:03,45585466,-01.03  02.64  00.00  25.47 -002.8 -000.1
20240426 15:30:03,45585711,-00.91  02.56  00.00  25.29 -003.2 -000.7
20240426 15:30:03,45585966,-01.27  02.42  00.00  25.16 -002.9 -001.0
20240426 15:30:03,45586211,-01.35  02.22  00.46  25.26 -002.9 -000.5
20240426 15:30:03,45586466,-01.37  02.08  00.69  25.10 -003.0 -000.8
20240426 15:30:03,45586711,-01.53  02.22  00.50  25.18 -002.6 -000.7
20240426 15:30:03,45586966,-01.59  02.25  00.64  25.01 -002.4 -000.4
20240426 15:30:04,45587211,-01.61  02.11  00.77  25.15 -003.2 -000.7
20240426 15:30:04,45587466,-01.78  02.31  00.76  25.08 -002.7 -000.7
20240426 15:30:04,45587711,-01.87  02.29  00.72  24.99 -002.6 -000.5
20240426 15:30:04,45587966,-01.89  02.26  00.49  25.15 -003.2 -000.4
20240426 15:30:04,45588211,-02.07  02.23  00.45  25.11 -002.6 -000.7
20240426 15:30:04,45588466,-01.98  02.08  00.41  25.27 -002.7 -000.4
20240426 15:30:04,45588711,-01.86  02.27  00.55  25.47 -002.9 -000.6
20240426 15:30:04,45588966,-01.95  02.16  00.61  25.34 -002.8 -000.9
20240426 15:30:04,45589211,-01.96  02.23  00.41  25.19 -002.7 -000.3
20240426 15:30:04,45589466,-01.95  02.60  00.00  25.09 -002.9 -000.9
20240426 15:30:04,45589711,-01.65  02.05  00.37  25.19 -003.0 -000.6
20240426 15:30:04,45589966,-01.91  02.74  00.00  25.20 -002.8 -000.2
20240426 15:30:04,45590211,-01.76  02.08  00.46  25.06 -003.0 -000.8
20240426 15:30:04,45590466,-01.44  02.23  00.79  25.09 -002.8 -000.4
20240426 15:30:04,45590711,-01.81  02.51  01.02  25.07 -002.5 -000.4
20240426 15:30:04,45590966,-01.79  02.45  00.85  25.16 -002.6 -000.7
20240426 15:30:04,45591211,-01.58  02.62  00.87  25.17 -002.8 -000.6
20240426 15:30:04,45591466,-01.65  02.56  00.98  25.25 -002.7 -000.7
20240426 15:30:04,45591711,-01.44  02.80  00.97  25.26 -003.0 -000.7
20240426 15:30:04,45591966,-01.26  02.59  00.88  25.19 -003.0 -000.6
20240426 15:30:04,45592211,-01.20  03.01  00.69  25.41 -002.7 -000.7
20240426 15:30:04,45592466,-01.28  03.04  00.55  25.40 -002.8 -000.7
20240426 15:30:04,45592711,-01.37  02.93  00.61  25.47 -002.8 -000.4
20240426 15:30:04,45592966,-01.52  02.70  00.69  25.32 -002.8 -000.5
20240426 15:30:04,45593211,-01.44  03.13  00.61  25.50 -002.8 -000.6
20240426 15:30:04,45593466,-01.57  02.97  00.56  25.58 -002.8 -000.6
20240426 15:30:04,45593711,-01.54  03.02  00.69  25.43 -002.8 -000.5
20240426 15:30:04,45593966,-01.50  03.20  00.48  25.40 -002.8 -000.6
20240426 15:30:04,45594211,-01.67  02.90  00.80  25.25 -002.7 -000.5
20240426 15:30:04,45594466,-01.65  03.08  00.83  25.36 -002.8 -000.5
20240426 15:30:04,45594711,-01.20  03.49  01.03  25.57 -002.8 -000.7
20240426 15:30:04,45594966,-01.36  03.10  00.79  25.54 -002.8 -000.6
20240426 15:30:04,45595211,-01.36  03.36  00.63  25.50 -002.8 -000.6
20240426 15:30:04,45595466,-01.13  03.28  00.70  25.61 -002.7 -000.7
20240426 15:30:04,45595711,-01.42  03.09  00.64  25.54 -002.8 -000.6
20240426 15:30:04,45595966,-01.32  03.10  00.73  25.55 -002.8 -000.4
20240426 15:30:04,45596211,-01.13  03.00  00.71  25.52 -002.8 -000.6
20240426 15:30:04,45596466,-01.17  02.99  00.65  25.57 -002.9 -000.6
20240426 15:30:04,45596711,-01.08  02.85  00.95  25.55 -002.9 -000.5
20240426 15:30:04,45596966,-01.18  03.07  01.04  25.57 -002.8 -000.6
20240426 15:30:05,45597211,-01.32  03.00  00.75  25.41 -002.8 -000.5
20240426 15:30:05,45597466,-01.10  02.90  00.59  25.42 -002.8 -000.4
20240426 15:30:05,45597711,-01.19  02.81  00.68  25.48 -002.7 -000.7
20240426 15:30:05,45597966,-01.19  02.74  00.66  25.55 -002.8 -000.7
20240426 15:30:05,45598211,-01.09  02.74  00.56  25.60 -002.9 -000.6
20240426 15:30:05,45598466,-01.26  02.79  00.62  25.69 -002.8 -000.8
20240426 15:30:05,45598711,-01.16  02.65  00.63  25.60 -002.7 -000.6
20240426 15:30:05,45598966,-01.41  02.56  00.63  25.39 -002.9 -000.3
20240426 15:30:05,45599211,-01.31  02.63  00.67  25.45 -002.8 -000.6
20240426 15:30:05,45599466,-01.46  02.70  00.65  25.63 -002.8 -000.5
20240426 15:30:05,45599711,-01.23  02.73  00.62  25.67 -002.8 -000.5
20240426 15:30:05,45599966,-01.22  02.70  00.50  25.46 -002.9 -000.7
20240426 15:30:05,45600211,-01.31  02.70  00.36  25.58 -002.8 -000.5
20240426 15:30:05,45600466,-01.51  02.59  00.37  25.62 -002.8 -000.5
20240426 15:30:05,45600711,-01.28  02.80  00.00  25.47 -002.7 -000.6
20240426 15:30:05,45600966,-01.59  02.71  00.00  25.44 -002.8 -000.6
20240426 15:30:05,45601211,-01.55  02.62  00.42  25.55 -002.9 -000.6
20240426 15:30:05,45601466,-01.29  03.08  00.42  25.48 -002.8 -000.5
20240426 15:30:05,45601711,-01.65  02.81  00.00  25.59 -002.7 -000.5
20240426 15:30:05,45601966,-01.61  02.92  00.44  25.61 -002.9 -000.6
20240426 15:30:05,45602211,-01.70  02.96  00.00  25.60 -002.7 -000.7
20240426 15:30:05,45602466,-01.66  02.98  00.00  25.60 -002.8 -000.8
20240426 15:30:05,45602711,-01.81  02.94  00.63  25.69 -003.0 -000.5
20240426 15:30:05,45602966,-01.52  03.09  00.41  25.55 -002.9 -000.5
20240426 15:30:05,45603211,-01.92  02.74  00.85  25.62 -002.8 -000.7
20240426 15:30:05,45603466,-01.87  02.77  00.51  25.54 -002.7 -000.6
20240426 15:30:05,45603711,-01.79  02.76  00.64  25.49 -002.6 -000.5
20240426 15:30:05,45603966,-01.78  02.80  00.44  25.55 -002.7 -000.6
20240426 15:30:05,45604211,-01.75  02.71  00.62  25.58 -002.9 -000.7
20240426 15:30:05,45604466,-01.79  02.65  00.42  25.48 -002.9 -000.5
20240426 15:30:05,45604711,-01.81  02.53  00.59  25.44 -002.9 -000.7
20240426 15:30:05,45604966,-01.83  02.49  00.79  25.50 -002.8 -000.7
20240426 15:30:05,45605211,-01.79  02.34  00.78  25.71 -002.6 -000.4
20240426 15:30:05,45605466,-01.99  02.32  00.64  25.65 -002.7 -000.7
20240426 15:30:05,45605711,-01.86  02.53  00.60  25.53 -002.8 -000.6
20240426 15:30:05,45605966,-02.01  02.29  00.97  25.43 -002.8 -000.5
20240426 15:30:05,45606211,-01.53  02.40  00.83  25.39 -003.0 -000.8
20240426 15:30:05,45606466,-01.48  02.93  00.72  25.13 -002.9 -000.6
20240426 15:30:05,45606711,-01.66  02.69  00.61  25.42 -002.6 -000.5
20240426 15:30:05,45606966,-01.80  02.46  00.76  25.66 -002.5 -000.6
20240426 15:30:06,45607211,-01.52  02.93  00.93  25.33 -002.6 -000.5
20240426 15:30:06,45607466,-01.60  03.06  00.74  25.36 -002.7 -000.5
20240426 15:30:06,45607711,-01.39  03.01  01.02  25.33 -003.0 -000.6
20240426 15:30:06,45607966,-01.58  03.01  00.60  25.46 -002.9 -000.8
20240426 15:30:06,45608211,-01.65  02.79  00.59  25.56 -002.7 -000.4
20240426 15:30:06,45608466,-01.60  03.00  00.41  25.48 -002.7 -000.4
20240426 15:30:06,45608711,-01.79  02.70  00.42  25.51 -002.5 -000.8
20240426 15:30:06,45608966,-01.49  02.91  00.50  25.51 -002.7 -000.5
20240426 15:30:06,45609211,-01.68  02.64  00.00  25.45 -003.2 -000.8
20240426 15:30:06,45609466,-01.82  02.55  00.00  25.53 -003.2 -000.7
20240426 15:30:06,45609711,-01.81  02.60  00.00  25.59 -002.9 -000.7
20240426 15:30:06,45609966,-01.73  02.46  00.42  25.62 -002.7 -000.6
20240426 15:30:06,45610211,-01.67  02.53  00.00  25.54 -002.5 -000.5
20240426 15:30:06,45610466,-01.71  02.34  00.38  25.43 -002.4 -000.5
20240426 15:30:06,45610711,-01.70  02.41  00.45  25.58 -002.8 -000.6
20240426 15:30:06,45610966,-01.61  02.30  00.52  25.74 -003.0 -000.7
20240426 15:30:06,45611211,-01.63  02.41  00.38  25.61 -003.1 -000.7
20240426 15:30:06,45611466,-01.61  02.42  00.58  25.57 -003.0 -000.7
20240426 15:30:06,45611711,-01.40  02.72  00.42  25.48 -002.8 -000.6
20240426 15:30:06,45611966,-01.62  02.43  00.41  25.65 -002.5 -000.6
20240426 15:30:06,45612211,-01.36  02.91  00.48  25.57 -002.6 -000.6
20240426 15:30:06,45612466,-01.38  02.85  00.55  25.61 -002.8 -000.4
20240426 15:30:06,45612711,-01.50  02.57  00.62  25.49 -003.0 -000.8
20240426 15:30:06,45612966,-01.54  02.61  00.64  25.60 -003.1 -000.5
20240426 15:30:06,45613211,-01.36  02.71  00.39  25.60 -002.7 -000.7
20240426 15:30:06,45613466,-01.58  02.70  00.00  25.56 -002.7 -000.6
20240426 15:30:06,45613711,-01.56  02.87  00.00  25.67 -002.5 -000.6
20240426 15:30:06,45613966,-01.34  02.76  00.00  25.56 -002.7 -000.6
20240426 15:30:06,45614211,-01.13  03.04  00.48  25.52 -002.9 -000.7
20240426 15:30:06,45614466,-01.62  03.09  00.47  25.37 -003.1 -000.5
20240426 15:30:06,45614711,-01.38  03.19  00.70  25.40 -003.1 -000.5
20240426 15:30:06,45614966,-01.82  03.48  00.66  25.40 -002.7 -000.7
20240426 15:30:06,45615211,-02.04  03.46  00.73  25.29 -002.6 -000.4
20240426 15:30:06,45615466,-01.94  03.68  01.22  25.52 -002.6 -000.6
20240426 15:30:06,45615711,-01.90  03.70  00.96  25.44 -002.6 -000.6
20240426 15:30:06,45615966,-01.89  03.89  00.99  25.41 -003.0 -000.6
20240426 15:30:06,45616211,-02.00  03.82  00.91  25.68 -003.2 -000.7
20240426 15:30:06,45616466,-02.19  03.37  00.93  25.63 -003.1 -000.7
20240426 15:30:06,45616711,-01.82  03.46  00.76  25.45 -002.8 -000.4
20240426 15:30:06,45616966,-01.73  03.07  00.90  25.44 -002.5 -000.6
20240426 15:30:07,45617211,-01.61  03.29  00.75  25.56 -002.4 -000.6
20240426 15:30:07,45617466,-01.68  03.10  00.85  25.49 -002.7 -000.4
20240426 15:30:07,45617711,-01.33  03.36  00.78  25.53 -003.0 -000.8
20240426 15:30:07,45617966,-01.57  03.08  00.87  25.43 -003.0 -000.7
20240426 15:30:07,45618211,-01.36  03.45  00.85  25.49 -002.8 -000.6
20240426 15:30:07,45618466,-01.08  04.16  00.82  25.67 -002.6 -000.8
20240426 15:30:07,45618711,-01.25  03.98  00.71  25.53 -002.4 -000.4
20240426 15:30:07,45618966,-01.07  03.75  00.57  25.68 -002.8 -000.5
20240426 15:30:07,45619211,-01.03  03.68  00.49  25.63 -002.9 -000.8
20240426 15:30:07,45619466,-00.95  03.85  00.44  25.64 -003.1 -000.6
20240426 15:30:07,45619711,-01.18  03.56  00.46  25.64 -003.2 -000.4
20240426 15:30:07,45619966,-01.28  03.52  00.44  25.54 -002.7 -000.8
20240426 15:30:07,45620211,-01.22  03.67  00.63  25.44 -002.5 -000.4
20240426 15:30:07,45620466,-01.10  03.72  00.56  25.59 -002.7 -000.3
20240426 15:30:07,45620711,-01.08  03.43  00.71  25.55 -002.7 -000.8
20240426 15:30:07,45620966,-01.31  03.51  00.62  25.58 -002.8 -000.5
20240426 15:30:07,45621211,-01.10  03.71  00.46  25.50 -003.3 -000.7
20240426 15:30:07,45621466,-01.53  03.46  00.44  25.73 -003.0 -000.7
20240426 15:30:07,45621711,-01.42  03.60  00.48  25.45 -002.7 -000.6
20240426 15:30:07,45621966,-01.55  03.24  00.00  25.59 -003.1 -000.5
20240426 15:30:07,45622211,-01.69  03.23  00.00  25.57 -002.6 -000.8
20240426 15:30:07,45622477,-01.48  03.15  00.00  25.58 -002.4 -000.2
20240426 15:30:07,45622722,-01.55  02.92  00.00  25.47 -002.8 -000.6
20240426 15:30:07,45622977,-01.72  02.94  00.00  25.68 -002.7 -000.6
20240426 15:30:07,45623222,-01.64  02.91  00.00  25.71 -002.7 -000.5
20240426 15:30:07,45623477,-01.75  02.65  00.00  25.53 -003.0 -000.8
20240426 15:30:07,45623722,-01.24  02.77  00.00  25.59 -003.0 -000.5
20240426 15:30:07,45623977,-00.85  03.03  00.37  25.48 -002.5 -000.5
20240426 15:30:07,45624222,-01.13  02.67  00.85  25.52 -002.9 -000.6
20240426 15:30:07,45624477,-01.23  02.79  00.58  25.69 -003.0 -000.5
20240426 15:30:07,45624722,-01.42  02.83  00.55  25.61 -002.6 -000.4
20240426 15:30:07,45624977,-01.81  02.86  00.49  25.69 -003.1 -000.7
20240426 15:30:07,45625222,-01.59  02.77  00.72  25.69 -003.0 -000.5
20240426 15:30:07,45625477,-01.47  02.96  00.59  25.62 -002.5 -000.8
20240426 15:30:07,45625722,-01.49  02.82  00.74  25.53 -002.6 -000.4
20240426 15:30:07,45625977,-01.84  02.98  00.82  25.53 -002.8 -000.7
20240426 15:30:07,45626222,-01.44  03.01  00.94  25.63 -002.5 -000.2
20240426 15:30:07,45626477,-01.84  03.01  00.64  25.57 -002.9 -000.6
20240426 15:30:07,45626722,-01.81  02.87  00.71  25.70 -003.1 -000.8
20240426 15:30:07,45626977,-01.83  03.07  00.57  25.57 -002.6 -000.3
20240426 15:30:08,45627222,-01.56  03.02  00.76  25.51 -003.0 -000.9
20240426 15:30:08,45627477,-01.65  03.03  00.58  25.55 -003.0 -000.4
20240426 15:30:08,45627722,-01.58  02.95  00.70  25.48 -002.6 -000.5
20240426 15:30:08,45627977,-01.46  03.30  00.63  25.50 -002.9 -000.7
20240426 15:30:08,45628222,-01.38  03.62  00.65  25.52 -002.7 -000.7
20240426 15:30:08,45628477,-01.55  03.43  00.83  25.63 -002.7 -000.7
20240426 15:30:08,45628722,-01.57  03.23  00.82  25.55 -003.0 -000.9
20240426 15:30:08,45628977,-01.65  03.34  00.47  25.68 -002.8 -000.5
20240426 15:30:08,45629222,-01.26  03.62  00.44  25.45 -002.6 -000.6
20240426 15:30:08,45629477,-01.46  03.32  00.58  25.66 -002.9 -000.4
20240426 15:30:08,45629722,-01.18  03.59  00.60  25.54 -002.9 -000.4
20240426 15:30:08,45629977,-01.37  03.24  00.70  25.73 -002.8 -000.7
20240426 15:30:08,45630222,-01.39  03.63  00.48  25.44 -003.1 -000.6
20240426 15:30:08,45630477,-01.41  03.32  00.68  25.54 -002.8 -000.9
20240426 15:30:08,45630722,-01.40  03.46  00.54  25.58 -002.6 -000.4
20240426 15:30:08,45630977,-01.17  03.46  00.56  25.58 -002.9 -001.0
20240426 15:30:08,45631222,-01.26  03.21  00.63  25.52 -002.7 -000.4
20240426 15:30:08,45631477,-01.30  03.42  00.44  25.52 -002.7 -000.6
20240426 15:30:08,45631722,-01.22  03.19  00.62  25.73 -003.0 -000.7
20240426 15:30:08,45631977,-01.11  03.06  00.00  25.55 -002.8 -000.4
20240426 15:30:08,45632222,-01.23  03.29  00.42  25.55 -002.7 -000.7
20240426 15:30:08,45632477,-01.44  03.21  00.00  25.55 -002.8 -000.7
20240426 15:30:08,45632722,-01.17  03.20  00.00  25.48 -002.9 -000.5
20240426 15:30:08,45632977,-01.17  03.34  00.67  25.62 -002.8 -000.7
20240426 15:30:08,45633222,-01.06  03.74  00.45  25.54 -002.8 -000.8
20240426 15:30:08,45633477,-01.25  03.42  00.61  25.61 -002.9 -000.5
20240426 15:30:08,45633722,-01.47  03.51  00.51  25.47 -002.7 -000.7
20240426 15:30:08,45633977,-01.42  03.42  00.68  25.50 -002.8 -000.6
20240426 15:30:08,45634222,-01.32  03.54  00.62  25.67 -002.7 -000.6
20240426 15:30:08,45634477,-01.20  03.51  00.62  25.50 -002.8 -000.5
20240426 15:30:08,45634722,-01.33  03.34  00.65  25.64 -002.9 -000.6
20240426 15:30:08,45634977,-01.17  03.47  00.60  25.44 -003.0 -000.5
20240426 15:30:08,45635222,-01.20  03.48  00.59  25.58 -002.9 -000.5
20240426 15:30:08,45635477,-01.14  03.40  00.60  25.51 -002.7 -000.7
20240426 15:30:08,45635722,-01.47  03.31  00.49  25.55 -002.6 -000.7
20240426 15:30:08,45635977,-01.25  03.43  00.44  25.48 -002.8 -000.7
20240426 15:30:08,45636222,-01.21  03.26  00.62  25.42 -002.8 -000.8
20240426 15:30:08,45636477,-01.24  03.30  00.59  25.59 -003.1 -000.6
20240426 15:30:08,45636722,-00.96  03.54  00.62  25.48 -002.9 -000.5
20240426 15:30:08,45636977,-01.30  03.21  00.66  25.48 -002.6 -000.8
20240426 15:30:09,45637222,-01.06  03.21  00.00  25.59 -002.7 -000.2
20240426 15:30:09,45637477,-01.27  03.31  00.65  25.50 -002.7 -000.4
20240426 15:30:09,45637722,-01.37  03.44  00.47  25.52 -002.8 -000.9
20240426 15:30:09,45637977,-01.07  03.33  00.00  25.41 -002.9 -000.2
20240426 15:30:09,45638222,-01.18  03.44  00.62  25.57 -003.0 -000.4
20240426 15:30:09,45638477,-01.63  03.36  00.00  25.43 -002.9 -001.1
20240426 15:30:09,45638722,-01.22  03.68  00.45  25.66 -002.7 -000.5
20240426 15:30:09,45638977,-01.84  03.23  00.00  25.51 -002.8 -000.5
20240426 15:30:09,45639222,-01.56  03.45  00.46  25.41 -002.7 -000.8
20240426 15:30:09,45639477,-01.41  03.55  00.45  25.70 -002.8 -000.6
20240426 15:30:09,45639722,-01.70  03.29  00.00  25.47 -002.8 -000.4
20240426 15:30:09,45639977,-01.82  03.34  00.00  25.61 -002.9 -000.7
20240426 15:30:09,45640222,-01.73  03.25  00.43  25.42 -002.7 -000.6
20240426 15:30:09,45640477,-01.80  03.23  00.00  25.70 -003.0 -000.4
20240426 15:30:09,45640722,-01.61  03.28  00.44  25.39 -002.7 -000.6
20240426 15:30:09,45640977,-01.64  03.05  00.00  25.43 -002.8 -001.0
20240426 15:30:09,45641222,-01.66  03.16  00.43  25.61 -002.9 -000.4
20240426 15:30:09,45641477,-01.51  03.01  00.00  25.47 -002.8 -000.2
20240426 15:30:09,45641722,-01.54  02.93  00.65  25.46 -003.1 -000.9
20240426 15:30:09,45641977,-01.60  02.89  00.42  25.46 -002.8 -000.3
20240426 15:30:09,45642222,-01.55  02.97  00.45  25.52 -002.8 -000.5
