lat_deg,lon_deg,elevation,timestamp_hhmmss_jst,east_m,north_m,speed,bearing,distance_to_ref_point,status
35.576019,139.670117,12.3,14:35:01,379499.0051472656,3937738.1136097927,0.0,300.72318014573943,26.466263841092957,turning
35.5760158,139.6701194,12.3,14:35:02,379499.21783085406,3937737.755739694,0.4162995511291408,300.72318014573943,26.08026625607288,turning
35.5760126,139.6701218,12.3,14:35:02,379499.43051444244,3937737.3978695953,0.8325991022582816,300.72318014573943,25.6942686710528,turning
35.576009400000004,139.6701242,12.3,14:35:02,379499.6431980309,3937737.0399994967,1.2488986533874225,300.72318014573943,25.30827108603272,turning
35.5760062,139.6701266,12.3,14:35:02,379499.85588161927,3937736.682129398,1.6651982045165632,300.72318014573943,24.92227350101264,turning
35.576003,139.670129,12.3,14:35:02,379500.0685652077,3937736.3242593,2.081497755645704,300.72318014573943,24.53627591599256,turning
35.5759998,139.6701314,12.3,14:35:02,379500.28124879615,3937735.966389201,2.497797306774845,300.72318014573943,24.150278330972483,turning
35.575996599999996,139.6701338,12.3,14:35:02,379500.49393238453,3937735.6085191024,2.9140968579039854,300.72318014573943,23.764280745952405,turning
35.5759934,139.6701362,12.3,14:35:02,379500.706615973,3937735.250649004,3.3303964090331264,300.72318014573943,23.378283160932323,turning
35.5759902,139.6701386,12.3,14:35:02,379500.91929956136,3937734.892778905,3.7466959601622674,300.72318014573943,22.992285575912245,turning
35.575987,139.670141,12.3,14:35:02,379501.1319831498,3937734.5349088064,4.162995511291408,300.72318014573943,22.606287990892167,turning
35.5759836,139.670141,12.3,14:35:03,379501.12688987626,3937734.1577926516,4.123846508148816,297.57348402611683,22.233112581671996,turning
35.5759802,139.670141,12.3,14:35:03,379501.1217966028,3937733.780676496,4.084697505006223,294.4237879064942,21.859937172451826,turning
35.5759768,139.670141,12.3,14:35:03,379501.11670332926,3937733.4035603413,4.045548501863631,291.2740917868717,21.48676176323166,turning
35.575973399999995,139.670141,12.3,14:35:03,379501.1116100557,3937733.026444186,4.006399498721039,288.1243956672491,21.11358635401149,turning
35.57597,139.670141,12.3,14:35:03,379501.1065167822,3937732.649328031,3.967250495578446,284.97469954762647,20.740410944791318,turning
35.5759666,139.670141,12.3,14:35:03,379501.1014235087,3937732.272211876,3.9281014924358537,281.82500342800387,20.367235535571147,turning
35.5759632,139.670141,12.3,14:35:03,379501.0963302352,3937731.895095721,3.888952489293261,278.67530730838126,19.994060126350977,turning
35.5759598,139.670141,12.3,14:35:03,379501.09123696166,3937731.517979566,3.8498034861506687,275.5256111887587,19.62088471713081,turning
35.575956399999995,139.670141,12.3,14:35:03,379501.0861436882,3937731.1408634107,3.8106544830080766,272.3759150691361,19.24770930791064,turning
35.575953,139.670141,12.3,14:35:03,379501.08105041465,3937730.763747256,3.771505479865484,269.2262189495135,18.87453389869047,turning
