lat_deg,lon_deg,elevation,timestamp_hhmmss_jst,east_m,north_m,speed,bearing,distance_to_ref_point,status
35.575814,139.670162,12.2,14:52:01,379502.77575673687,3937715.3206513175,0.0,97.67519681633581,3.3961764131741172,northward
35.5758151,139.67016180000002,12.2,14:52:02,379502.7592813797,3937715.442904246,0.12335808013971632,97.67519681633581,3.5180931496721213,northward
35.5758162,139.6701616,12.2,14:52:02,379502.74280602246,3937715.5651571746,0.24671616027943263,97.67519681633581,3.640009886170125,northward
35.575817300000004,139.6701614,12.2,14:52:02,379502.7263306653,3937715.687410103,0.37007424041914894,97.67519681633581,3.7619266226681285,northward
35.5758184,139.6701612,12.2,14:52:02,379502.7098553081,3937715.8096630317,0.49343232055886527,97.67519681633581,3.8838433591661325,northward
35.5758195,139.670161,12.2,14:52:02,379502.69337995094,3937715.9319159603,0.6167904006985816,97.67519681633581,4.005760095664137,northward
35.5758206,139.67016080000002,12.2,14:52:02,379502.6769045937,3937716.054168889,0.7401484808382979,97.67519681633581,4.12767683216214,northward
35.5758217,139.6701606,12.2,14:52:02,379502.66042923654,3937716.1764218174,0.8635065609780143,97.67519681633581,4.249593568660144,northward
35.575822800000005,139.67016040000001,12.2,14:52:02,379502.64395387936,3937716.298674746,0.9868646411177305,97.67519681633581,4.371510305158148,northward
35.5758239,139.6701602,12.2,14:52:02,379502.62747852213,3937716.4209276745,1.110222721257447,97.67519681633581,4.493427041656152,northward
35.575825,139.67016,12.2,14:52:02,379502.61100316496,3937716.543180603,1.2335808013971632,97.67519681633581,4.6153437781541555,northward
35.5758259,139.67015980000002,12.2,14:52:03,379502.5942282134,3937716.64325023,1.2116886227603605,97.85929442725724,4.7164026118934625,northward
35.5758268,139.6701596,12.2,14:52:03,379502.57745326194,3937716.7433198565,1.1897964441235578,98.04339203817867,4.81746144563277,northward
35.575827700000005,139.6701594,12.2,14:52:03,379502.5606783104,3937716.8433894827,1.167904265486755,98.22748964910011,4.9185202793720775,northward
35.5758286,139.6701592,12.2,14:52:03,379502.54390335886,3937716.9434591094,1.1460120868499524,98.41158726002153,5.0195791131113845,northward
35.5758295,139.670159,12.2,14:52:03,379502.5271284074,3937717.043528736,1.1241199082131497,98.59568487094296,5.1206379468506915,northward
35.5758304,139.6701588,12.2,14:52:03,379502.51035345584,3937717.143598363,1.102227729576347,98.77978248186439,5.2216967805899985,northward
35.575831300000004,139.67015859999998,12.2,14:52:03,379502.4935785043,3937717.2436679895,1.0803355509395443,98.96388009278581,5.3227556143293056,northward
35.5758322,139.6701584,12.2,14:52:03,379502.47680355277,3937717.3437376157,1.0584433723027415,99.14797770370726,5.4238144480686135,northward
35.5758331,139.6701582,12.2,14:52:03,379502.4600286013,3937717.4438072424,1.0365511936659388,99.33207531462868,5.5248732818079205,northward
35.575834,139.670158,12.2,14:52:03,379502.44325364975,3937717.543876869,1.0146590150291361,99.51617292555011,5.6259321155472275,northward
35.575835,139.6701578,12.209999999999999,14:52:04,379502.426628503,3937717.6550381472,1.0255907349536595,99.41515973569527,5.737873029278986,northward
35.575836,139.67015759999998,12.219999999999999,14:52:04,379502.41000335634,3937717.766199426,1.0365224548781826,99.31414654584043,5.849813943010744,northward
35.575837,139.6701574,12.23,14:52:04,379502.3933782096,3937717.8773607044,1.0474541748027058,99.2131333559856,5.961754856742502,northward
35.575838,139.67015719999998,12.24,14:52:04,379502.37675306294,3937717.9885219825,1.058385894727229,99.11212016613077,6.07369577047426,northward
35.575839,139.670157,12.25,14:52:04,379502.3601279162,3937718.0996832605,1.0693176146517525,99.01110697627593,6.185636684206019,northward
35.57584,139.6701568,12.26,14:52:04,379502.3435027695,3937718.210844539,1.0802493345762756,98.91009378642109,6.297577597937777,northward
35.575841,139.67015659999998,12.27,14:52:04,379502.3268776228,3937718.3220058177,1.0911810545007987,98.80908059656625,6.4095185116695355,northward
35.575841999999994,139.6701564,12.280000000000001,14:52:04,379502.3102524761,3937718.4331670958,1.102112774425322,98.70806740671142,6.521459425401293,northward
35.575843,139.67015619999998,12.290000000000001,14:52:04,379502.2936273294,3937718.544328374,1.1130444943498454,98.60705421685658,6.633400339133051,northward
35.575844,139.670156,12.3,14:52:04,379502.2770021827,3937718.6554896524,1.1239762142743686,98.50604102700174,6.74534125286481,northward
35.5758449,139.6701558,12.3,14:52:05,379502.26022724033,3937718.75555928,1.1130444937957304,98.60705369619653,6.846622563053692,northward
35.575845799999996,139.6701556,12.3,14:52:05,379502.243452298,3937718.8556289077,1.1021127733170923,98.70806636539132,6.9479038732425735,northward
35.5758467,139.6701554,12.3,14:52:05,379502.22667735565,3937718.9556985353,1.0911810528384542,98.80907903458609,7.0491851834314545,northward
35.575847599999996,139.67015519999998,12.3,14:52:05,379502.2099024133,3937719.055768163,1.0802493323598161,98.91009170378088,7.150466493620336,northward
35.5758485,139.670155,12.3,14:52:05,379502.193127471,3937719.15583779,1.069317611881178,99.01110437297567,7.251747803809218,northward
35.5758494,139.6701548,12.3,14:52:05,379502.1763525287,3937719.2559074177,1.05838589140254,99.11211704217045,7.3530291139981,northward
35.5758503,139.6701546,12.3,14:52:05,379502.15957758634,3937719.3559770454,1.0474541709239018,99.21312971136524,7.454310424186982,northward
35.5758512,139.6701544,12.3,14:52:05,379502.142802644,3937719.456046673,1.0365224504452637,99.31414238056001,7.555591734375863,northward
35.5758521,139.67015419999998,12.3,14:52:05,379502.12602770166,3937719.5561163006,1.0255907299666256,99.4151550497548,7.656873044564745,northward
35.575853,139.670154,12.3,14:52:05,379502.1092527593,3937719.6561859283,1.0146590094879875,99.51616771894959,7.758154354753627,northward
35.575854,139.6701538,12.3,14:52:06,379502.09262762207,3937719.7673472078,1.025590729808421,99.41515456252947,7.870284137657979,northward
35.575855000000004,139.6701536,12.3,14:52:06,379502.0760024848,3937719.8785084873,1.0365224501288544,99.31414140610934,7.982413920562331,northward
35.575856,139.6701534,12.3,14:52:06,379502.05937734764,3937719.989669767,1.0474541704492877,99.21312824968922,8.094543703466682,northward
35.575857,139.6701532,12.3,14:52:06,379502.0427522104,3937720.1008310467,1.0583858907697212,99.1121150932691,8.206673486371034,northward
35.575858,139.670153,12.3,14:52:06,379502.02612707316,3937720.211992326,1.0693176110901548,99.01110193684897,8.318803269275387,northward
35.575859,139.6701528,12.3,14:52:06,379502.0095019359,3937720.3231536057,1.080249331410588,98.91008878042885,8.43093305217974,northward
35.57586,139.6701526,12.3,14:52:06,379501.9928767987,3937720.434314885,1.0911810517310214,98.80907562400873,8.543062835084092,northward
35.575860999999996,139.6701524,12.3,14:52:06,379501.9762516615,3937720.545476165,1.102112772051455,98.7080624675886,8.655192617988442,northward
35.575862,139.6701522,12.3,14:52:06,379501.95962652424,3937720.6566374446,1.1130444923718885,98.60704931116848,8.767322400892795,northward
35.575863,139.670152,12.3,14:52:06,379501.943001387,3937720.767798724,1.1239762126923218,98.50603615474836,8.879452183797147,northward
35.5758638,139.6701512,12.3,14:52:07,379501.8717072375,3937720.857511001,1.1261698146432342,101.5028413944443,8.983505263133901,northward
35.575864599999996,139.6701504,12.3,14:52:07,379501.800413088,3937720.9472232787,1.1283634165941463,104.49964663414025,9.087558342470658,northward
35.5758654,139.6701496,12.3,14:52:07,379501.72911893856,3937721.0369355557,1.1305570185450584,107.49645187383621,9.191611421807412,northward
35.5758662,139.6701488,12.3,14:52:07,379501.65782478906,3937721.1266478333,1.1327506204959708,110.49325711353215,9.295664501144167,northward
35.575867,139.67014799999998,12.3,14:52:07,379501.58653063956,3937721.2163601103,1.134944222446883,113.4900623532281,9.399717580480921,northward
35.5758678,139.6701472,12.3,14:52:07,379501.51523649006,3937721.3060723874,1.1371378243977952,116.48686759292404,9.503770659817677,northward
35.5758686,139.6701464,12.3,14:52:07,379501.44394234056,3937721.395784665,1.1393314263487073,119.48367283261999,9.607823739154432,northward
35.5758694,139.67014559999998,12.3,14:52:07,379501.3726481911,3937721.485496942,1.1415250282996197,122.48047807231595,9.711876818491186,northward
35.5758702,139.6701448,12.3,14:52:07,379501.3013540416,3937721.5752092195,1.143718630250532,125.47728331201189,9.815929897827942,northward
35.575871,139.670144,12.3,14:52:07,379501.2300598921,3937721.6649214965,1.1459122322014441,128.47408855170784,9.919982977164697,northward
35.5758721,139.6701435,12.3,14:52:08,379501.1863998685,3937721.787541582,1.161481997820653,126.58655426360892,10.049794795891616,northward
35.5758732,139.670143,12.3,14:52:08,379501.14273984486,3937721.9101616675,1.1770517634398618,124.69901997550998,10.179606614618535,northward
35.5758743,139.6701425,12.3,14:52:08,379501.09907982126,3937722.0327817528,1.192621529059071,122.81148568741106,10.309418433345453,northward
35.5758754,139.670142,12.3,14:52:08,379501.05541979766,3937722.1554018385,1.2081912946782798,120.92395139931213,10.439230252072372,northward
35.5758765,139.6701415,12.3,14:52:08,379501.01175977406,3937722.2780219237,1.2237610602974887,119.03641711121321,10.569042070799291,northward
35.5758776,139.670141,12.3,14:52:08,379500.9680997504,3937722.400642009,1.2393308259166975,117.14888282311429,10.69885388952621,northward
35.5758787,139.6701405,12.3,14:52:08,379500.9244397268,3937722.5232620947,1.2549005915359064,115.26134853501536,10.82866570825313,northward
35.5758798,139.67014,12.3,14:52:08,379500.8807797032,3937722.64588218,1.2704703571551155,113.37381424691644,10.958477526980047,northward
35.5758809,139.6701395,12.3,14:52:08,379500.83711967955,3937722.7685022657,1.2860401227743243,111.4862799588175,11.088289345706967,northward
35.575882,139.670139,12.3,14:52:08,379500.79345965595,3937722.891122351,1.3016098883935332,109.59874567071859,11.218101164433886,northward
35.5758843,139.6701382,12.3,14:52:09,379500.72441258107,3937723.147209411,1.4366810258950027,109.1478175093904,11.48332295845287,northward
35.5758866,139.67013740000002,12.3,14:52:09,379500.65536550625,3937723.403296471,1.5717521633964722,108.69688934806223,11.748544752471853,northward
35.5758889,139.6701366,12.3,14:52:09,379500.58631843136,3937723.6593835307,1.7068233008979417,108.24596118673404,12.013766546490835,northward
35.5758912,139.6701358,12.3,14:52:09,379500.5172713565,3937723.915470591,1.8418944383994114,107.79503302540586,12.27898834050982,northward
35.5758935,139.67013500000002,12.3,14:52:09,379500.44822428166,3937724.171557651,1.9769655759008806,107.34410486407768,12.544210134528804,northward
35.5758958,139.6701342,12.3,14:52:09,379500.3791772068,3937724.427644711,2.1120367134023503,106.8931767027495,12.809431928547786,northward
35.575898099999996,139.6701334,12.3,14:52:09,379500.3101301319,3937724.683731771,2.24710785090382,106.44224854142132,13.074653722566769,northward
35.5759004,139.6701326,12.3,14:52:09,379500.241083057,3937724.9398188307,2.3821789884052893,105.99132038009313,13.339875516585753,northward
35.5759027,139.6701318,12.3,14:52:09,379500.1720359822,3937725.195905891,2.5172501259067586,105.54039221876495,13.605097310604737,northward
35.575905,139.670131,12.3,14:52:09,379500.1029889073,3937725.451992951,2.6523212634082283,105.08946405743677,13.87031910462372,northward
35.5759056,139.6701306,12.3,14:52:10,379500.0676414668,3937725.5190324,2.4628765326839064,106.36062120782137,13.94446759157538,northward
35.5759062,139.6701302,12.3,14:52:10,379500.03229402634,3937725.58607185,2.2734318019595845,107.63177835820596,14.01861607852704,northward
35.5759068,139.6701298,12.3,14:52:10,379499.99694658583,3937725.6531112995,2.0839870712352626,108.90293550859056,14.092764565478703,northward
35.5759074,139.6701294,12.3,14:52:10,379499.9615991453,3937725.7201507487,1.8945423405109405,110.17409265897516,14.166913052430363,northward
35.575908,139.670129,12.3,14:52:10,379499.9262517048,3937725.787190198,1.7050976097866186,111.44524980935975,14.241061539382024,northward
35.5759086,139.6701286,12.3,14:52:10,379499.89090426435,3937725.8542296477,1.5156528790622965,112.71640695974435,14.315210026333684,northward
35.5759092,139.6701282,12.3,14:52:10,379499.85555682384,3937725.9212690974,1.3262081483379746,113.98756411012894,14.389358513285345,northward
35.5759098,139.67012780000002,12.3,14:52:10,379499.8202093833,3937725.9883085466,1.1367634176136527,115.25872126051354,14.463507000237007,northward
35.5759104,139.6701274,12.3,14:52:10,379499.78486194287,3937726.055347996,0.9473186868893309,116.52987841089814,14.537655487188667,northward
35.575911,139.670127,12.3,14:52:10,379499.74951450236,3937726.1223874455,0.7578739561650089,117.80103556128273,14.611803974140328,northward
35.5759116,139.6701266,12.3,14:52:11,379499.71416706714,3937726.189426896,0.7578739548093973,117.80103516311348,14.68611250362147,northward
35.5759122,139.6701262,12.3,14:52:11,379499.6788196319,3937726.256466347,0.7578739534537858,117.80103476494423,14.760421033102613,northward
35.5759128,139.6701258,12.3,14:52:11,379499.64347219677,3937726.323505798,0.7578739520981742,117.80103436677499,14.834729562583755,northward
35.5759134,139.6701254,12.3,14:52:11,379499.60812476155,3937726.3905452485,0.7578739507425627,117.80103396860574,14.909038092064897,northward
35.575914,139.67012499999998,12.3,14:52:11,379499.57277732634,3937726.457584699,0.7578739493869512,117.80103357043649,14.98334662154604,northward
35.5759146,139.6701246,12.3,14:52:11,379499.5374298911,3937726.52462415,0.7578739480313397,117.80103317226724,15.057655151027182,northward
35.5759152,139.6701242,12.3,14:52:11,379499.5020824559,3937726.5916636004,0.7578739466757282,117.80103277409799,15.131963680508324,northward
35.5759158,139.6701238,12.3,14:52:11,379499.46673502075,3937726.6587030515,0.7578739453201165,117.80103237592874,15.206272209989466,northward
35.5759164,139.6701234,12.3,14:52:11,379499.43138758553,3937726.725742502,0.757873943964505,117.8010319777595,15.28058073947061,northward
35.575917,139.670123,12.3,14:52:11,379499.3960401503,3937726.792781953,0.7578739426088935,117.80103157959024,15.354889268951752,northward
35.575919199999994,139.67012259999998,12.3,14:52:12,379499.36308959284,3937727.037287831,0.9288027083464844,115.78844442735311,15.598945710983857,northward
