lat_deg,lon_deg,elevation,timestamp_hhmmss_jst,east_m,north_m,speed,bearing,distance_to_ref_point,status
35.575794,139.670186,12.2,14:18:00,379504.9205755881,3937713.072949683,0.0,114.25137081683863,1.4762871005335687,northward
35.5757947,139.6701856,12.2,14:18:01,379504.88537785516,3937713.151080761,0.08569332391840685,114.25137081683863,1.5204015482406648,northward
35.575795400000004,139.6701852,12.2,14:18:01,379504.8501801221,3937713.229211839,0.1713866478368137,114.25137081683863,1.5645159959477606,northward
35.5757961,139.67018480000002,12.2,14:18:01,379504.81498238916,3937713.3073429167,0.25707997175522057,114.25137081683863,1.6086304436548566,northward
35.5757968,139.6701844,12.2,14:18:01,379504.77978465613,3937713.385473995,0.3427732956736274,114.25137081683863,1.6527448913619525,northward
35.5757975,139.670184,12.2,14:18:01,379504.74458692316,3937713.4636050733,0.42846661959203425,114.25137081683863,1.6968593390690485,northward
35.5757982,139.6701836,12.2,14:18:01,379504.7093891902,3937713.541736151,0.5141599435104411,114.25137081683863,1.7409737867761446,northward
35.5757989,139.6701832,12.2,14:18:01,379504.67419145716,3937713.619867229,0.5998532674288479,114.25137081683863,1.7850882344832404,northward
35.575799599999996,139.67018280000002,12.2,14:18:01,379504.6389937242,3937713.697998307,0.6855465913472548,114.25137081683863,1.8292026821903364,northward
35.5758003,139.67018240000002,12.2,14:18:01,379504.60379599116,3937713.7761293855,0.7712399152656617,114.25137081683863,1.8733171298974323,northward
35.575801,139.670182,12.2,14:18:01,379504.5685982582,3937713.8542604633,0.8569332391840685,114.25137081683863,1.9174315776045283,northward
35.5758016,139.6701816,12.2,14:18:02,379504.53325073404,3937713.9212998915,0.8470273311961277,114.60634363076991,1.9724380144102458,northward
35.5758022,139.6701812,12.2,14:18:02,379504.4979032099,3937713.98833932,0.837121423208187,114.96131644470121,2.0274444512159633,northward
35.5758028,139.6701808,12.2,14:18:02,379504.4625556858,3937714.055378748,0.8272155152202463,115.3162892586325,2.0824508880216808,northward
35.5758034,139.6701804,12.2,14:18:02,379504.4272081616,3937714.1224181764,0.8173096072323055,115.67126207256379,2.1374573248273983,northward
35.575804,139.67018000000002,12.2,14:18:02,379504.39186063746,3937714.1894576047,0.8074036992443647,116.02623488649508,2.1924637616331157,northward
35.5758046,139.6701796,12.2,14:18:02,379504.3565131133,3937714.2564970334,0.7974977912564241,116.38120770042636,2.2474701984388332,northward
35.5758052,139.6701792,12.2,14:18:02,379504.32116558915,3937714.3235364617,0.7875918832684833,116.73618051435766,2.302476635244551,northward
35.5758058,139.6701788,12.2,14:18:02,379504.28581806505,3937714.39057589,0.7776859752805425,117.09115332828894,2.3574830720502686,northward
35.5758064,139.6701784,12.2,14:18:02,379504.2504705409,3937714.4576153182,0.7677800672926018,117.44612614222024,2.412489508855986,northward
35.575807,139.670178,12.2,14:18:02,379504.21512301674,3937714.5246547465,0.7578741593046611,117.80109895615152,2.4674959456617036,northward
35.5758076,139.6701776,12.2,14:18:03,379504.17977549834,3937714.5916941767,0.7578741581080072,117.8010985128428,2.5313791764782705,northward
35.5758082,139.67017719999998,12.2,14:18:03,379504.14442797995,3937714.6587336063,0.7578741569113533,117.80109806953409,2.5952624072948374,northward
35.5758088,139.6701768,12.2,14:18:03,379504.10908046155,3937714.7257730365,0.7578741557146993,117.80109762622537,2.6591456381114043,northward
35.5758094,139.6701764,12.2,14:18:03,379504.07373294316,3937714.7928124666,0.7578741545180454,117.80109718291666,2.723028868927971,northward
35.57581,139.670176,12.2,14:18:03,379504.03838542476,3937714.8598518968,0.7578741533213915,117.80109673960794,2.786912099744538,northward
35.5758106,139.6701756,12.2,14:18:03,379504.0030379063,3937714.9268913264,0.7578741521247376,117.80109629629922,2.8507953305611053,northward
35.5758112,139.6701752,12.2,14:18:03,379503.9676903879,3937714.9939307566,0.7578741509280837,117.80109585299051,2.9146785613776722,northward
35.5758118,139.6701748,12.2,14:18:03,379503.9323428695,3937715.0609701867,0.7578741497314297,117.80109540968179,2.978561792194239,northward
35.5758124,139.6701744,12.2,14:18:03,379503.8969953511,3937715.1280096164,0.7578741485347759,117.80109496637309,3.042445023010806,northward
35.575813,139.670174,12.2,14:18:03,379503.86164783273,3937715.1950490465,0.757874147338122,117.80109452306436,3.106328253827373,northward
35.5758137,139.6701736,12.2,14:18:04,379503.8264501182,3937715.2731801295,0.7677800534818953,117.44612089005412,3.185668133807996,northward
35.5758144,139.6701732,12.2,14:18:04,379503.7912524037,3937715.3513112124,0.7776859596256684,117.09114725704387,3.2650080137886195,northward
35.5758151,139.67017280000002,12.2,14:18:04,379503.7560546891,3937715.429442296,0.7875918657694417,116.73617362403363,3.3443478937692426,northward
35.5758158,139.6701724,12.2,14:18:04,379503.7208569746,3937715.5075733787,0.7974977719132149,116.38119999102338,3.423687773749866,northward
35.5758165,139.670172,12.2,14:18:04,379503.6856592601,3937715.5857044617,0.8074036780569882,116.02622635801313,3.503027653730489,northward
35.575817199999996,139.6701716,12.2,14:18:04,379503.65046154556,3937715.6638355446,0.8173095842007615,115.67125272500289,3.5823675337111123,northward
